Spektrum Sampel: S3
Li 2 319.636000 AAA)
Fe 1 319.165900 B)
Mg 2 316.587800 B)
W 1 316.993400 nan
Mn 2 310.925700 C)
Ti 2 311.008010 B+)
Fe 1 316.429590 nan)
Mg 2 310.480900 A)
Ti 2 315.225017 B+)
V 2 310.796480 nan)
V 2 310.230028 B+)
Be 2 319.714900 AA)
Fe 1 311.587000 nan)
V 2 314.202200 B)
Ti 2 311.067220 A')
Ti 2 315.419244 B+)
Ti 2 310.152760 B+)
Mo 1 317.034300 B+)
Rb 1 311.256600 B)
Mo 1 317.034300 B+)
V 2 314.248215 A)
Rb 1 311.304700 B)
Fe 1 310.733200 nan)
Ti 2 311.882180 B)
Ti 1 318.645100 C)
Fe 2 314.064570 D+)
Ti 2 311.505400 C+)
V 2 312.072910 A)
Ca 1 315.075000 D)
Fe 2 314.689500 nan)
Ti 1 314.741900 nan)
Ti 2 314.803612 C)
Fe 2 314.427100 D)
V 2 315.302100 nan)
V 2 314.348520 C)
V 2 314.874500 A)
V 2 319.319410 C)
V 2 314.597580 B)
Ti 2 318.172200 D)
V 2 319.782600 nan)
Ti 2 319.571540 B+)
V 2 319.782600 nan)
Fe 2 318.311360 C+)
V 2 319.543471 D+)
Ti 2 319.456720 nan)
Na 2 318.979000 B+)
Fe 2 318.311360 C+)
Ti 2 323.657200 B+)
Ti 2 321.689680 B+)
Ti 2 326.161140 B+)
Ti 2 325.290570 B+)
Ti 2 325.424530 B+)
Ti 2 324.859790 B+)
Ti 2 323.451460 B+)
Ti 2 323.903660 B+)
Eu 1 321.374500 B+)
Mn 2 326.118000 nan)
Cu 1 324.754000 AA)
Be 2 324.182700 A)
Ti 2 321.170580 nan)
Cu 1 327.395700 AA)
Ti 2 327.164790 B+)
Ti 2 321.826580 B+)
Ti 2 320.196330 nan)
Fe 2 321.044540 B)
Ti 1 322.137750 B+)
V 2 321.965200 D+)
Na 2 325.094900 C+)
Ti 1 320.789380 B)
Na 2 321.628300 C)
V 2 321.474570 B+)
Eu 1 321.280400 B+)
Fe 1 326.451200 C+)
Na 2 326.021000 B)
V 2 326.588560 B)
Fe 2 325.588630 B)
V 2 320.834615 B+)
F 2 320.276000 D)
Na 2 322.234000 nan)
Na 2 325.796400 B+)
V 2 324.960200 C)
V 2 326.770246 B+)
Ti 2 322.284130 B+)
V 2 326.332000 C)
Mo 1 320.588700 B)
Cu 2 320.668480 nan)
Mo 1 326.514200 B)
Si 2 320.387000 C+)
Fe 2 326.976800 C)
Fe 2 326.851200 D)
V 2 325.788640 B)
V 2 320.464700 nan)
Mo 1 325.671800 C+)
Mn 2 329.172300 nan)
Mo 1 324.992500 B)
Fe 2 325.877300 B)
V 2 323.787028 A)
Fe 2 324.574900 D+)
Na 2 329.968000 nan)
Th 2 324.033060 nan)
Ti 2 324.051520 nan)
Mo 1 324.447100 B)
Ti 2 328.765420 B+)
Fe 2 329.787700 D)
Mo 1 328.738200 B)
V 2 329.873760 B+)
Re 1 329.670000 nan)
V 2 328.703540 D)
Ti 2 334.903270 B+)
Ti 2 337.279270 B+)
Ti 2 336.121210 C)
Ti 2 338.375844 B+)
Cu 2 337.140750 nan)
Th 1 332.292410 nan
Mo 1 337.996400 B+)
Ti 1 337.757520 C)
Fe 1 337.901770 B)
Cu 2 337.661390 nan)
Mn 2 337.628000 nan
Mo 1 330.556200 B+)
Ti 2 332.669710 B+)
Mo 1 337.521900 B)
Fe 2 331.474099 nan)
Ti 2 332.945370 B+)
Ti 1 336.904000 nan
Li 2 330.628000 AAA)
Fe 2 332.075220 nan)
Mo 1 332.730400 B+)
Na 2 332.768900 B)
Na 2 331.803900 B)
Cu 2 331.627560 D+)
Be 1 332.134000 B)
Ti 2 334.187410 B+)
Ti 2 336.487800 nan)
Cr 1 335.465000 nan)
Mo 1 330.712500 B+)
Ti 2 330.880340 B+)
V 2 331.790800 nan)
Ti 2 330.953180 B+)
Al 2 331.334400 C)
Mo 1 332.567300 B+)
Mo 1 332.513300 B)
Mo 1 338.587400 B)
Ho 2 331.987000 nan
Fe 1 330.356870 D+)
Fe 2 330.346600 C)
Ac 2 330.193000 C+
Na 1 330.236900 A)
Xe 1 335.896000 nan)
Fe 1 331.034100 C+)
Mo 1 335.811800 A)
Cu 1 331.098700 nan)
Cu 2 335.905870 nan)
Cu 2 331.202780 nan)
Rb 1 335.081200 C+)
Sc 2 335.372400 B+)
Mo 1 336.377700 B+)
Cu 2 330.088150 D+)
Fe 1 335.326010 D+)
Ti 1 331.268660 B+)
Al 2 335.146200 C)
Cr 1 335.196320 B)
Fe 1 335.522750 C+)
Fe 2 336.696000 D+)
Co 2 335.276800 D+)
V 1 335.635050 B+)
Fe 1 344.060570 B)
Fe 1 349.057380 B)
Fe 1 347.545000 B)
Mn 2 349.752500 B+)
Be 1 347.656400 B)
Fe 1 342.711930 B)
Mo 1 348.383400 B)
Cu 1 349.893800 nan)
Ti 1 342.965800 nan)
Fe 2 349.415550 D)
Fe 1 344.387630 B)
Ti 1 343.053390 nan)
Ti 2 349.236370 D)
Fe 1 343.830630 nan)
V 2 349.983200 C+)
Fe 2 349.347320 D+)
Mn 2 342.904000 nan)
Ti 2 346.554750 B+
Fe 1 341.816400 nan)
Fe 1 349.368900 C)
Ti 1 348.504300 nan)
Ti 1 349.574910 nan)
Fe 1 349.528650 B)
Sc 1 343.554100 nan)
V 2 343.401900 nan)
Ti 1 343.131300 nan)
Cu 2 348.802120 nan)
Mn 2 348.867500 A)
Sc 1 348.664700 nan)
Fe 1 348.156330 nan)
Ga 2 343.657900 nan)
V 2 348.592120 B)
Cs 1 348.006000 B
Cr 2 342.273941 nan
Tb 2 348.304000 nan)
V 1 342.506440 nan)
Ni 1 343.356000 C+)
Mn 2 342.491100 nan)
Mo 1 343.478700 B)
Fe 1 340.679920 B)
V 1 343.285900 nan)
Sc 1 342.540500 nan)
Ni 1 342.371000 C)
Mn 2 348.204600 nan)
Fe 1 347.862260 nan
Fe 1 340.745940 B)
Fe 1 341.112550 nan)
Ti 1 347.278100 nan)
V 2 342.123500 nan
Cr 1 342.171000 nan)
Ti 1 341.598560 nan
Mo 1 347.941700 B
Ti 2 346.149550 C+
V 2 341.487000 nan)
Pt 2 340.823730 nan)
Mo 1 341.561300 B)
Mn 2 346.838000 nan
Cr 2 341.055100 nan
W 2 341.662536 nan
V 2 340.438780 B
Y 1 341.246360 nan)
Sc 1 341.015600 nan)
Pt 2 341.202480 nan)
V 2 341.272500 nan)
Fe 2 341.345200 nan)
Sc 2 358.092800 B+)
Ti 2 356.529390 B+
Fe 1 355.851480 B+
Fe 1 358.531870 B+
Cr 1 355.478000 nan
Ag 1 358.667900 nan
Sc 1 355.671100 nan)
Cr 1 354.779000 nan
Fe 1 358.600390 nan
Ti 1 355.386900 nan
Cf 1 354.098000 nan
O 2 354.621200 nan)
Sc 1 355.926200 nan)
V 1 354.265200 nan)
V 2 354.247500 D+)
Ti 1 354.702800 nan)
Fe 1 353.655560 B+)
Cu 1 354.496300 nan
Mn 2 356.354000 nan
Cr 1 354.362000 nan
Al 2 355.200000 nan)
Cr 1 356.246500 nan)
Fe 1 352.604060 B)
V 1 355.281000 nan
Co 2 356.109000 D
Cu 2 355.148870 nan
Pt 2 353.750140 nan
Pt 1 355.016960 nan)
Sc 1 353.951100 nan
Ba 1 356.193360 nan
Cr 1 354.925000 nan)
V 1 356.994700 nan)
V 1 350.148270 nan)
Th 2 353.186760 nan
Fe 1 353.452500 nan)
Cr 1 353.289000 nan)
Sc 1 359.903100 nan
Cr 2 353.852990 nan)
Mg 2 353.881300 A
Ba 1 359.940050 nan)
Ti 2 359.604670 B+)
Fe 1 359.463200 B+
Ti 1 359.871300 nan)
Ag 1 352.112300 nan)
Mn 1 359.512000 E)
Mn 2 353.383000 nan
Fe 1 359.705230 nan
C 2 359.082000 B+)
Al 2 359.750000 nan)
W 1 359.373000 nan
Cu 2 359.008620 nan
W 1 353.101800 nan
Fe 2 350.347400 E)
Fe 1 352.981960 B)
Ti 1 357.825600 nan
Fe 1 358.960520 C+)
Nd 2 359.259000 B+)
Ti 2 352.712230 nan)
Rh 1 358.310000 C+)
Fe 1 352.226780 B)
Fe 1 361.859680 nan
Fe 1 360.885910 A
Mn 2 368.505100 nan)
Ti 1 367.974910 nan
Cr 1 368.723760 nan
Cr 1 361.004360 nan)
Fe 1 362.171880 C+
Fe 1 364.784300 A)
Ti 2 360.530470 nan)
Fe 1 369.400580 B+)
Ti 1 360.712110 nan)
Fe 1 367.750350 nan)
Fe 1 360.659950 nan
Mn 2 369.184800 nan)
V 1 368.206000 nan)
Pt 1 368.297270 nan)
Mn 2 368.994300 nan
Cr 1 362.349000 nan)
Ag 1 362.469000 nan)
Fe 1 366.915160 D
W 1 362.233700 nan
K 2 368.154000 nan)
Sc 1 368.910400 nan)
Y 2 366.848100 nan)
Sc 2 366.948300 nan)
Ti 1 367.490100 nan)
Fe 1 367.404040 nan)
Cr 1 360.257360 nan
Cu 1 361.080900 nan
H 1 367.132000 AAA
Fe 1 369.072640 B)
V 1 365.356800 nan)
W 2 361.182890 nan)
Ti 2 367.659500 nan)
V 2 367.065200 nan)
Y 1 369.252340 B)
V 1 367.240200 D+)
Cr 1 362.620800 nan
Cu 1 362.732000 nan
Cr 2 361.312370 nan)
Ti 1 361.418070 nan
Cr 1 369.307940 nan)
Cr 1 366.597740 nan
W 2 361.460350 nan
V 2 362.771400 C+)
V 2 362.561080 B)
Cr 1 366.663550 nan
Eu 2 361.615000 nan)
Fe 2 366.702540 E
Y 2 360.191500 B+)
Cr 1 366.542940 nan)
C 1 360.352800 nan)
Fe 1 360.381770 C+)
H 1 365.941000 AAA
Ti 1 366.439400 nan
Cr 1 360.067000 nan)
Fe 1 366.345110 C+)
Mn 2 366.213600 nan
Fe 1 365.146670 B+)
Cu 2 363.004120 nan
V 2 365.826900 nan
Ti 1 369.466300 nan)
Ti 1 366.029800 nan)
O 2 366.250200 D)
V 1 362.935300 nan)
Fe 1 365.002940 B+)
V 1 366.136500 nan)
Sr 1 369.540900 nan
Sc 1 365.757400 nan)
V 1 369.586470 B+
Mn 2 362.864700 nan
Cr 1 365.626030 nan)
Fe 1 365.713270 C+
Pt 2 364.404000 nan
Fe 2 365.557030 E
Mn 1 369.657000 C+
Fe 1 364.458500 nan
V 1 374.937100 C+
Fe 1 373.713130 A)
Ca 2 375.839000 nan)
Ti 1 373.480910 nan
Fe 1 374.556100 A)
Ca 1 374.835000 D)
Th 2 376.355230 nan)
Fe 1 371.993450 A)
O 2 376.140000 D)
Ti 1 374.333230 nan
Ti 1 375.241000 nan)
Fe 1 373.319120 nan
V 1 374.105800 nan)
Ag 1 372.742000 nan
Ti 1 372.224900 nan)
V 2 376.255500 nan
V 1 379.926100 nan)
V 1 379.494930 B+)
Fe 1 374.005880 nan)
Eu 2 372.974000 nan
Ti 1 378.761800 nan)
Fe 1 372.127200 C+)
Mo 1 379.825200 B+)
Fe 1 373.046020 B)
Fe 1 376.553870 B+)
Ti 2 379.688100 C+)
Mn 2 376.485500 nan
Fe 1 379.023840 nan
Fe 1 379.065440 C)
Ti 2 378.632290 B')
V 1 378.466900 B)
Cr 1 378.908190 nan
Fe 1 379.282640 C
V 1 379.131700 B)
V 1 370.581400 B)
Ti 1 372.515330 D
Cr 1 378.296000 nan)
V 1 370.871380 B)
Fe 1 378.118600 C)
Ti 1 371.739160 C)
Ce 2 370.993000 B+)
V 1 382.029180 C+)
Mg 1 383.229960 B+)
Fe 1 382.588090 A
Fe 1 381.584000 A)
Fe 1 383.422220 A
Fe 1 382.782240 A)
Fe 1 388.628200 A)
V 2 382.952000 nan)
Fe 1 382.444350 A)
Y 2 387.828500 B+)
Fe 1 389.970710 A)
Fe 1 388.851320 B+
V 1 389.146400 nan)
Mg 1 389.557200 B+)
Mg 1 389.190600 B)
Ti 1 388.289100 B+)
V 1 389.285640 B+)
Fe 1 385.991110 A)
Fe 1 383.075720 C+)
V 1 383.743000 nan)
Fe 1 381.296430 A
Cr 1 389.454660 nan
Mg 1 389.330400 C+)
Y 2 381.834100 B+)
V 1 388.446180 nan)
Fe 1 385.637130 A)
O 2 387.243900 C)
V 1 382.200490 B+)
Ce 2 389.680000 B+)
Fe 1 389.788960 B)
Fe 1 381.189070 B+)
V 1 381.038300 nan
Fe 1 380.669540 B+
Fe 1 380.534200 B+)
Mo 1 380.598900 B)
V 1 380.811000 nan
Sc 1 386.527100 nan)
Fe 1 381.075540 C+)
V 1 380.960070 B+)
V 1 380.851880 B+
Fe 1 386.960780 B)
Fe 1 386.792030 C+)
V 2 380.436800 D+)
V 1 387.107510 B+)
Ti 1 386.839600 B+)
Mo 1 386.908100 A)
K 2 386.141000 nan)
Ti 1 386.643940 B+)
V 1 387.057300 nan
Ce 2 380.309000 B+)
Gd 1 386.699000 nan
Fe 1 387.376030 B+)
Fe 1 380.198370 E
Th 1 386.242162 nan)
O 2 386.442600 B+)
V 1 387.507140 B+)
Ca 1 387.580000 D
Ti 1 380.108050 nan)
Fe 1 385.436630 C+)
Mg 1 385.396000 B+
V 2 385.039590 D)
Sc 1 385.181400 nan)
Mg 1 383.829180 B+)
Ca 2 396.847000 C)
Al 1 396.152000 B+)
Ca 2 393.366000 C)
Al 1 394.400580 B+)
Si 1 390.552300 B)
Ti 1 395.820160 A)
Fe 1 390.294550 A)
Ti 1 398.176160 A)
Mo 1 397.379100 B)
V 1 397.334700 nan)
Ti 1 394.867080 A)
Ti 1 395.633430 A)
Fe 1 395.667700 B+)
O 2 397.482100 nan)
Ti 1 390.095940 A)
Si 2 397.746000 nan)
W 1 397.589600 B
Fe 1 397.686100 nan
Fe 1 394.753060 B
O 1 394.729000 B)
O 2 395.436190 B)
Cr 1 390.875610 C)
Ce 2 398.468000 B)
V 1 397.913700 nan)
Nd 2 395.219500 B+)
Fe 2 398.606700 D+
W 2 398.637610 B)
Mn 1 395.284000 E)
Sc 2 395.338300 nan
Fe 2 393.828900 E
Y 2 395.034900 B+)
Fe 1 395.116290 B)
Ti 1 398.975860 A)
V 1 393.932500 B+)
Ce 2 394.034000 B+)
O 2 391.210700 B)
Fe 1 392.808270 B)
Fe 1 391.084340 C+)
V 1 390.985710 B+)
Ti 2 398.760650 C+')
Fe 1 392.594100 C+)
